HOITEMID,ITEMNAME,ADDRESS,LGA_NAME21,lat_long
5061684.0,"Cintra - House, Garden and Stables",34 Regent Street Maitland,MAITLAND,"[-32.73091462554505, 151.54557933961325]"
5061319.0,John Fowler 7nhp Steam Road Locomotive,7 Nanima Crescent Wellington,DUBBO REGIONAL,"[-32.57489418556767, 148.95619820837092]"
5051556.0,Wellington Convict and Mission Site - Maynggu Ganai,"Curtis Street, Wellington",DUBBO REGIONAL,"[-32.575168731141076, 148.9511176730401]"
5014131.0,Abernethy and Co Stonemason's Lathe,Moruya and District Historical Society 85 Campbell Street Moruya,EUROBODALLA,"[-35.91220932993653, 150.0794713253454]"
5045111.0,Bentinck Street Elm Trees,"Bentinck Street, Bathurst",BATHURST REGIONAL,"[-33.418308118304275, 149.58411808564964]"
5061775.0,Yobarnie Keyline Farm,"Grose Vale Road, Grose Vale",HAWKESBURY,"[-33.579101317623596, 150.69692198213096]"
5051481.0,Upper Canal System (Pheasants Nest Weir to Prospect Reservoir),Prospect,LIVERPOOL,"[-33.91546929504803, 150.82863631615888]"
5044982.0,Earp Gillam Bond Store Precinct,16 Telford Street Newcastle East,NEWCASTLE,"[-32.92665873790127, 151.786773515518]"
5061375.0,Queanbeyan Showground,Farrer Place,QUEANBEYAN-PALERANG REGIONAL,"[-35.35658704815183, 149.23070853671183]"
5012285.0,Waverton Railway Station group,"North Shore railway, Waverton",NORTH SYDNEY,"[-33.837602965654305, 151.19738128069463]"
5044733.0,Amusu Theatre,17 Derowie Street Manildra,CABONNE,"[-33.18481493088646, 148.69389670324645]"
5001342.0,Montreal Community Theatre,"44 Russell Street, Tumut",SNOWY VALLEYS,"[-35.300670697563596, 148.22256927117795]"
5061198.0,Emu Plains (Nepean River) Underbridge,Great Western HWY,PENRITH,"[-33.74590994641451, 150.68181504749595]"
5053525.0,Queen Victoria Building,429-481 George Street Sydney,SYDNEY,"[-33.87180879676419, 151.20670319577437]"
5053155.0,Commercial building,231 George Street The Rocks,SYDNEY,"[-33.863068342763896, 151.207355469854]"
5053219.0,Terrace,61-65 Harrington Street The Rocks,SYDNEY,"[-33.85979874778215, 151.2077961832297]"
5053220.0,Terrace,67 Harrington Street The Rocks,SYDNEY,"[-33.859851922779626, 151.20776515922702]"
5053162.0,Federation Hall and courtyard,24-30 Grosvenor Street The Rocks,SYDNEY,"[-33.863174977696744, 151.20662831094367]"
5053167.0,House,71 Harrington Street The Rocks,SYDNEY,"[-33.859969494779726, 151.20775773721238]"
5053182.0,Old Sydney Holiday Inn,53-55 George Street The Rocks,SYDNEY,"[-33.85801125084755, 151.2086306943503]"
5053227.0,Terraces,55-59 Harrington Street The Rocks,SYDNEY,"[-33.85968343577942, 151.2077754942482]"
5014133.0,Petrology Collection,"947-953 Londonderry Road, Londonderry",PENRITH,"[-33.6840129854666, 150.73089962959227]"
5061075.0,Shepherds Hill Defence Group Military Installations,41 The Terrace Newcastle,NEWCASTLE,"[-32.93571404119183, 151.77867766041027]"
5012080.0,Lilyvale railway tunnels,"Illawarra railway, Lilyvale",WOLLONGONG,"[-34.1892092480576, 151.0032185645096]"
5012106.0,Milsons Point Railway Station group,"North Shore railway, Milsons Point",NORTH SYDNEY,"[-33.845750211053144, 151.21175160354926]"
5054828.0,Newington Armament Depot and Nature Reserve,"Holker Street, Homebush Bay",PARRAMATTA,"[-33.82839245432899, 151.0656613997469]"
5053936.0,Wooleybah Sawmill and Settlement,"Old Wooleybah Road, Kenebri",WARRUMBUNGLE SHIRE,"[-30.765643165689056, 148.81596383399074]"
5052122.0,Holy Trinity Anglican Church Group,71-85 Gilmour Street Kelso,BATHURST REGIONAL,"[-33.41204776487538, 149.60269286678263]"
5053906.0,McQuade Park,"George Street, Windsor",HAWKESBURY,"[-33.61032185648314, 150.81310107455607]"
5051583.0,Berrima Internment Group,"Argyle Street, Berrima",WINGECARRIBEE,"[-34.48190172030935, 150.3262129117401]"
5051219.0,St Patricks Estate,151 Darley Road Manly,NORTHERN BEACHES,"[-33.80359038949735, 151.29447341740737]"
5061153.0,St Ambrose Church,"Myrtle Street, Gilgandra",GILGANDRA,"[-31.70955291083217, 148.66333366927714]"
5056816.0,Cumberland Street Archaeological Site,106-128 Cumberland Street The Rocks,SYDNEY,"[-33.860121684709526, 151.2069940603011]"
5061189.0,El Alamein Memorial Fountain,"Macleay Street, Kings Cross",SYDNEY,"[-33.87289260548142, 151.22500450201144]"
5060991.0,Conservatorium of Music,"Macquarie St, Sydney",SYDNEY,"[-33.86338944142146, 151.21437224780772]"
5051948.0,"Government House, Movable Heritage Collection and Gardens","Macquarie Street, Bennelong Point, Sydney",SYDNEY,"[-33.86002384347801, 151.21522956313697]"
5060252.0,Air Defence Headquarters Ruin Sydney (former),Condell Park,CANTERBURY-BANKSTOWN,"[-33.91698594624146, 151.01489284721157]"
5050662.0,Strand Arcade,195 - 197 Pitt Street Sydney,SYDNEY,"[-33.869400291834054, 151.2076319179648]"
5060570.0,The Grange,"3249 O'Connell Road, Bathurst",BATHURST REGIONAL,"[-33.49185748897951, 149.67779391719588]"
5061399.0,La Perouse Mission Church,"Adina Avenue, La Perouse",RANDWICK,"[-33.9834646610447, 151.23345660492632]"
5060976.0,Savernake Station and Moveable Heritage,Mulwala Savernake Road,FEDERATION,"[-35.76564455078606, 146.03184849381557]"
5014132.0,Fossil Collection,Londonderry,PENRITH,"[-33.684010806466496, 150.7308983875928]"
5060333.0,Ingleburn Military Heritage Precinct and Mont St Quentin Oval,"Campbelltown Road, Ingleburn",CAMPBELLTOWN (NSW),"[-33.97679520873174, 150.85317167751208]"
5061203.0,Woy Woy Railway Tunnel,Woy Woy Road Gosford,CENTRAL COAST (NSW),"[-33.49061083609276, 151.2816376161498]"
5051118.0,Glebe Island Bridge,"Bank Street, Victoria Road, Pyrmont",INNER WEST,"[-33.86821847778199, 151.1857361542548]"
5061932.0,Illoura Reserve,Weston St,INNER WEST,"[-33.858556940680266, 151.19608704107029]"
5055292.0,Maitland Jewish Cemetery,"Trappaud Road, South Maitland",MAITLAND,"[-32.74902964779341, 151.55738755160172]"
5061825.0,"King George V Memorial Avenue of Oaks, Tamworth",King George V Memorial Avenue of Oaks,TAMWORTH REGIONAL,"[-31.107601405535764, 150.94440224969054]"
5062002.0,"Challoner Cottage, Mittagong Farm Home","82 Bong Bong Road, Mittagong",WINGECARRIBEE,"[-34.455860839469196, 150.47410230737162]"
5061721.0,Darling Harbour Woodward Water Feature,Cockle Bay Promenade,SYDNEY,"[-33.87309232713734, 151.19989360557616]"
5061009.0,Juanita Nielsen's House,"202 Victoria Street, Potts Point",SYDNEY,"[-33.87364800426757, 151.22265932224545]"
5052792.0,"Windmill Hill Group, including Ruins","Wilton Road, Appin",WOLLONDILLY,"[-34.21941719996918, 150.78293936147895]"
5060490.0,Mullumbimby Hydro-electric Power Station Complex,"Wilsons Creek road, Mullumbimby",BYRON,"[-28.574071078845144, 153.4500276085791]"
5061816.0,Baronda,"Nelson Lake Road, Nelson Lagoon, Mimosa Rocks National Park, Tanja",BEGA VALLEY,"[-36.686835350084095, 149.98973083560392]"
5053623.0,Penders,"Haighs Road (within Minosa Rocks National Park), Tanja",BEGA VALLEY,"[-36.629816760054865, 150.0161650761408]"
5061385.0,Former Health Department Building,"93-97 Macquarie Street, Sydney",SYDNEY,"[-33.862085364267415, 151.21282069520453]"
5061510.0,"Former Great Western Road,Prospect","Reservoir Road, Prospect",BLACKTOWN,"[-33.80835681861185, 150.90808919293514]"
5061691.0,Fire and Rescue Fleet,1 Museum Drive Penrith,PENRITH,"[-33.74774378547103, 150.69324412262287]"
5056132.0,Edward Smith Headquarters Switchboard (1909),1 Museum Drive Penrith,PENRITH,"[-33.74756881146126, 150.69315034765916]"
5061690.0,Ford 21W Fire Brigade,1 Museum Drive Penrith,PENRITH,"[-33.7475450384753, 150.69330604464]"
5056131.0,Shand Mason Curricle Ladders  (1898),1 Museum Drive Penrith,PENRITH,"[-33.74754055648131, 150.6933724066311]"
5061686.0,Shand 7 Inch Manual Fire Engine,1 Museum Drive Penrith,PENRITH,"[-33.74755522646221, 150.6931616956594]"
5062023.0,Number 470 Fire Bell,1 Museum Drive Penrith,BATHURST REGIONAL,"[-33.41187444380304, 149.55583983046532]"
5055617.0,"Rose Bay Seawall, Promenade and its Setting",Rose Bay,WOOLLAHRA,"[-33.871873229501745, 151.25737795751942]"
5062219.0,Gladesville Bridge,"Victoria Road, Drummoyne",CANADA BAY,"[-33.842135657052864, 151.14769255818726]"
5001049.0,Millers Point Conservation Area,Millers Point,SYDNEY,"[-33.85782056646111, 151.20450677796532]"
5061967.0,Collarenebri Aboriginal Cemetery,"Collarenebri Mungindi Road, Collarenebri",WALGETT,"[-29.54427930958751, 148.62357299882527]"
5061538.0,Lyons House,"Port Hacking Road, Port Hacking (Dolan's Bay)",SUTHERLAND SHIRE,"[-34.06804943583141, 151.1283619406712]"
5053429.0,Maitland Lodge of Unity Masonic Hall and Lodge,"5 Victoria Street, Maitland",MAITLAND,"[-32.73695946292082, 151.55964641589492]"
5048583.0,St Mary and St Joseph Catholic Cathedral Group,"Rusden Street, Armidale",ARMIDALE REGIONAL,"[-30.515640410505632, 151.66348528045208]"
5011951.0,Bowning Railway Station group,Main Southern railway Bowning,YASS VALLEY,"[-34.76574281738985, 148.82036930527235]"
5051363.0,Colemans Bridge over Leycester Creek,Main Road 544 Lismore,LISMORE,"[-28.805543576826228, 153.2749350380877]"
5001137.0,Black Mountain Railway Station,Main Northern railway Black Mountain,ARMIDALE REGIONAL,"[-30.309549967292817, 151.6564435094079]"
5051361.0,Clarence River Road Bridge,State Highway 16 Tabulam,KYOGLE,"[-28.885890317510345, 152.56560150178368]"
5051373.0,Junction Bridge,Tumut Plains Road Tumut,SNOWY VALLEYS,"[-35.31618510701162, 148.2635563989555]"
5012218.0,Singleton Railway Station group,Main Northern railway Singleton,SINGLETON,"[-32.57143516964298, 151.16492585432067]"
5051360.0,Carrathool Bridge over Murrumbidgee River,Main Road 244 Carrathool,MURRUMBIDGEE,"[-34.449370964207844, 145.41735669874595]"
5012247.0,Tocumwal Railway Station group,Narrandera-Tocumwal railway Tocumwal,BERRIGAN,"[-35.80733049406802, 145.55757302120324]"
5053197.0,Shop and Residence,182 Cumberland Street The Rocks,SYDNEY,"[-33.86189832963355, 151.206047757198]"
5061163.0,Waratah Park,"13 Namba Road, Duffys Forest",NORTHERN BEACHES,"[-33.676269600644034, 151.17725065713623]"
5062423.0,Cootamundra former No.3 AIFD (World War II Aviation Fuel Depot),219 Sutton St Cootamundra,COOTAMUNDRA-GUNDAGAI REGIONAL,"[-34.65141962731577, 148.01450949166616]"
5062291.0,Wollongong Original Telegraph Office & Post Office,"11 Market Street, Wollongong",WOLLONGONG,"[-34.424765323243236, 150.90096155881673]"
5051595.0,Sydney Emden Memorial,"Hyde Park, Liverpool Street",SYDNEY,"[-33.876525588281574, 151.21188994839932]"
5061196.0,Lithgow Heavy Anti Aircraft Gun Stations and Dummy Station,"Kirkley Street (via) Bowenfels, off Chifley Road Scenic Hill, off Hassans Walls Road Lithgow",LITHGOW,"[-33.50136525415928, 150.12137939887066]"
5052417.0,Oran Park,"931 Cobbitty Road, Oran Park",CAMDEN,"[-34.010480224374064, 150.74865103112538]"
5051727.0,The Paragon,"63-69 Katoomba Street, Katoomba",BLUE MOUNTAINS,"[-33.71386878663604, 150.3112989906382]"
5062555.0,"Cox's Road and Early Deviations - Mount York, Cox's Pass Precinct",Mount York Road (off) Mount Victoria,BLUE MOUNTAINS,"[-33.55268910875348, 150.22481943662984]"
5062553.0,"Cox's Road and Early Deviations - Sodwalls, Fish River Descent Precinct",off Cuthill Road Sodwalls,LITHGOW,"[-33.594116403090204, 149.95548697076603]"
5062550.0,"Cox's Road and Early Deviations - Woodford, Appian Way Precinct",The Appian Way (off) Woodford,BLUE MOUNTAINS,"[-33.7342245483603, 150.48410864928385]"
5062554.0,"Cox's Road and Early Deviations - Hartley, Clarence Hilly Range / Mount Blaxland",The Old Bathurst Road Hartley,LITHGOW,"[-33.55950404074546, 150.10091260540395]"
5012126.0,Old Casino Railway Station,Casino-Murwillumbah railway Casino,RICHMOND VALLEY,"[-28.855244429522877, 153.05020381722719]"
5012098.0,Marulan Railway Station and yard group,Main Southern railway Marulan,GOULBURN MULWAREE,"[-34.709660996289074, 150.00601340651133]"
5012002.0,East Maitland Railway Station group,Main Northern railway East Maitland,MAITLAND,"[-32.74482751661527, 151.58747304405853]"
5012011.0,Galong Railway Station and yard group,Main Southern railway Galong,HILLTOPS,"[-34.60406071046469, 148.55857077141968]"
5011962.0,Byron Bay Railway Station and yard group,Casino-Murwillumbah railway,BYRON,"[-28.64444779893903, 153.61164436614808]"
5055898.0,Lower Prospect Canal Reserve,Greystanes,CUMBERLAND,"[-33.83142583369079, 150.93971169235652]"
5044752.0,Redfern Aboriginal Childrens Services and,"18 George Street, Redfern",SYDNEY,"[-33.88993832449071, 151.2024153519545]"
5062552.0,"Cox's Road and Early Deviations - Linden, Linden Precinct",Mount York Road (off) Mount Victoria,BLUE MOUNTAINS,"[-33.71898390310515, 150.4935150109149]"
5062551.0,"Cox's Road and Early Deviations - Woodford, Old Bathurst Road Precinct","Coxs Road and Early Deviations - Woodford, Old Bathurst Road Precinct",BLUE MOUNTAINS,"[-33.728234108924354, 150.49080287110317]"
5062353.0,St Leonards Park,"283A Miller Street, North Sydney",NORTH SYDNEY,"[-33.831076675837636, 151.21054462868975]"
5061940.0,Baiame Cave,Milbrodale,SINGLETON,"[-32.70416201965675, 150.99325643649695]"
5051812.0,Bathurst Showground,"Kendall Street (Great Western Highway), Bathurst",BATHURST REGIONAL,"[-33.41619317766096, 149.58839256230317]"
5062627.0,Glen Innes Showground,"Bourke Street, Glenn Innes",GLEN INNES SEVERN,"[-29.741467462312453, 151.74362700825537]"
5061637.0,The Greek Orthodox Cathedral of Saint Sophia,"302-304 South Dowling Street, Paddington",SYDNEY,"[-33.882975404989914, 151.21898948051762]"
5014134.0,"Historic Photographs Collection, Department of Mineral Resources",29-57 Christie Street St. Leonards,MAITLAND,"[-32.727411641106194, 151.55176999923412]"
5056735.0,"Dangarsleigh Road, Dangarsleigh","755 Dangarsleigh Road, Dangarsleigh",ARMIDALE REGIONAL,"[-30.5925320871249, 151.68497854701207]"
5060873.0,Stroud House,"42 Cowper Street, Stroud",MID-COAST,"[-32.40211779543613, 151.9670544934638]"
5062495.0,Nubrygyn Inn and Cemetery,"2531 Euchareena Road, Euchareena NSW",DUBBO REGIONAL,"[-32.93389549440801, 149.04246935786776]"
5051364.0,Bradleys Head Light Tower,"Bradleys Head, Port Jackson",MOSMAN,"[-33.85347401337104, 151.24666958952346]"
5055947.0,Goldfinders Inn Group,"164 Old Bells Line of Road, Kurrajong",HAWKESBURY,"[-33.54902536316752, 150.66137718309065]"
5056593.0,The Glass House,5056593,WILLOUGHBY,"[-33.80165546348162, 151.21964669433555]"
5044812.0,Greatest Wonder of the World and the American Tobacco Warehouse,"123-125 Mayne Street, Gulgong",MID-WESTERN REGIONAL,"[-32.36278525536948, 149.53286704349367]"
5055128.0,Old Wentworth Gaol,"112 Bevery Street, Wentworth",WENTWORTH,"[-34.10260121471954, 141.91340110331797]"
5062749.0,Thurlow House,9 Stuart Crescent Blakehurst,GEORGES RIVER,"[-33.99899411429964, 151.10632554211395]"
5050820.0,Waverley Cemetery,"St. Thomas Street, Bronte",WAVERLEY,"[-33.90906671267479, 151.26712883611881]"
5001055.0,10 Class Steam Locomotives,"2 Tallowood Street, dorrigo",BELLINGEN,"[-30.33231384042564, 152.70613016776383]"
5060277.0,Rock Bolt Development Site,"Sharp Street, Cooma",SNOWY MONARO REGIONAL,"[-36.241076806321736, 149.11684087380382]"
5055538.0,Narrandera Showground Industrial Hall,"Elizabeth Street, Narrandera",NARRANDERA,"[-34.74819304744694, 146.5665805187007]"
5056594.0,Old Cobram-Barooga Bridge,"Vermont Street, Barooga",BERRIGAN,"[-35.91601885170691, 145.66937728960818]"
5062717.0,Urana Soldiers' Memorial Hall,"Anna Street, Urana",FEDERATION,"[-35.331883230060924, 146.2661964322162]"
5053369.0,Wingham Memorial Town Hall,"52 Farquhar Street, Wingham",MID-COAST,"[-31.870056115583864, 152.36874830069584]"
5062573.0,Avoca Homestead Complex,"1122A Low Darling Rd, WENTWORTH NSW 2648",WENTWORTH,"[-33.92972848587643, 141.97264208316963]"
5061554.0,Mount St Mary Campus of the Australian Catholic University,25A Barker Rd Strathfield,STRATHFIELD,"[-33.87601234164313, 151.07622529188447]"
5060797.0,Victoria Bridge,Great Western Highway Penrith,PENRITH,"[-33.746056108409185, 150.68174583348676]"
5061114.0,12 Pounder Rifled Breech-Loading Gun (Armstrong) (moveable heritage item),"72 End Street, Deniliquin",EDWARD RIVER,"[-35.53515927527523, 144.96730394492985]"
5060952.0,75mm Field Gun (moveable heritage item),72 End Street Deniliquin,EDWARD RIVER,"[-35.53529133527584, 144.9673003759169]"
5062526.0,Valley Heights Steam Tram Rolling Stock,"17b Tusculum Road, Valley Heights",BLUE MOUNTAINS,"[-33.70263928382694, 150.57989469969826]"
5053903.0,Dobell House,"47 Dobell drive, Wangi Wangi",LAKE MACQUARIE,"[-33.07078993767224, 151.58459281799998]"
5063266.0,"St James' Anglican Church Group, Morpeth","17 Tank Street, Morpeth",MAITLAND,"[-32.72712626994567, 151.62389360344991]"
5053428.0,St Patrick's Roman Catholic Cemetery,"Pennant Hills Road, North Parramatta",PARRAMATTA,"[-33.801937102607, 151.0059359288014]"
5063573.0,Bull Cave,Kentlyn,CAMPBELLTOWN (NSW),"[-34.062123357292776, 150.8528049722452]"
5053902.0,Prince Alfred Square and potential archaeological site,"353 Church Street, Parramatta",PARRAMATTA,"[-33.80922377851628, 151.00440504405208]"
5051851.0,Cliefden Caves Area   Natural and Cultural Landscape,Mandurama,COWRA,"[-33.589988769594065, 148.8834850779633]"
5063160.0,The Uiver Collection,"33 Richards Street, Bourke",ALBURY,"[-36.07900253568786, 146.91642349486116]"
5063418.0,Lucas Watermills Archaeological Sites,"Creekwood Reserve, Voyager Point and Woronora Reserve, Engadine",SUTHERLAND SHIRE,"[-34.045697461459795, 151.00754932509219]"
5063400.0,Nielsen Park,"Greycliffe Avenue, Vaulcuse",WOOLLAHRA,"[-33.85204585325348, 151.26689314182624]"
5063601.0,Bidura House Group,"357 Glebe Point Road, Glebe",SYDNEY,"[-33.87635295174358, 151.1847138073103]"
5061432.0,Roxy Theatre and Peters Greek Cafe Complex,74 Maitland Street Bingara,GWYDIR,"[-29.869098387178198, 150.57144155140207]"
5063599.0,South Head General Cemetery,"793 Old South Head Road, Vaucluse",WAVERLEY,"[-33.858431395683, 151.28168039085475]"
5055925.0,"Hydraulic Engine House and Crane Bases Nos. 7, 8, 9 and 10","Carrington, Newcastle",NEWCASTLE,"[-32.91493515712744, 151.769098445516]"
5056743.0,Australian Agricultural Company Mine Manager's House,"195 Denison Street, Hamilton",NEWCASTLE,"[-32.9256213375078, 151.7408737779497]"
5063165.0,Old Pyrmont Cottages,"1,3,5 Cross Street, 6, 8 Scott Street Pyrmont",SYDNEY,"[-33.86655882941879, 151.19268508348352]"
5062354.0,Windy Station Woolshed,"Windy Road, Pine Ridge",LIVERPOOL PLAINS,"[-31.595885997071154, 150.3844273068498]"
5063046.0,NSW Aboriginal Education Consultative Group Office,"37 Cavendish Street, Stanmore",INNER WEST,"[-33.89766291346093, 151.16936233165038]"
5055101.0,Liverpool Courthouse (former) and Potential Archaeological Site,"251 Bigge Street, Liverpool",LIVERPOOL,"[-33.92316256210965, 150.9264644870852]"
5056472.0,Brett Whitely House and Visual Curtilage,"1 Walker Street,  Lavender Bay",NORTH SYDNEY,"[-33.84389213674109, 151.20854932125607]"
5055301.0,Hadley Park,"14-278 Old Castlereagh Road, Castlereagh, NSW",PENRITH,"[-33.68785358837678, 150.66394535963354]"
